SMILES,Core,Arm,Target_PG,Point_Group,Geometry,Energy_kcal_mol,XYZ_Path,Source,Plane_RMSD,Plane_MaxDist
O=Cc1ccc(-c2ccc(-c3ccc(/N=N/c4ccc(-c5ccc(-c6ccc(C=O)cc6)cc5)cc4)cc3)cc2)cc1,azobenzene_C2,CHO_phph,C2,D2,nonplanar,158.9620089849289,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000006.xyz,original_augmented,0.9831967392369504,2.3142703845449817
NC(=O)c1ccc(/N=N/c2ccc(C(N)=O)cc2)cc1,azobenzene_C2,CONH2_direct,C2,D2,nonplanar,15.322607064826537,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000033.xyz,original_augmented,0.7761576233278263,1.3588530430882892
[N-]=[N+]=Nc1ccc(-c2ccc(/N=N/c3ccc(-c4ccc(N=[N+]=[N-])cc4)cc3)cc2)cc1,azobenzene_C2,N3_ph,C2,D2,nonplanar,69.26263214192974,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000895.xyz,original_augmented,0.8764599384621601,2.109251344205168
Sc1ccc(/N=N/c2ccc(S)cc2)cc1,azobenzene_C2,SH_direct,C2,C2,nonplanar,31.104968534848,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000498.xyz,original_augmented,0.7143060082310025,1.3563327528167173
O=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(C=O)cc6)cc5)cc4)cc3)cc2)cc1,biphenyl_C2,CHO_phph,C2,D2,nonplanar,158.57793637200206,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001770_s0883.xyz,original_augmented,0.9831898170741771,1.9745333227912738
Nc1ccc(OC(=O)c2ccc(-c3ccc(C(=O)Oc4ccc(N)cc4)cc3)cc2)cc1,biphenyl_ester_C2,NH2_ph,C2,D2,nonplanar,113.3734529910176,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000214.xyz,original_augmented,0.978274860009464,2.3678946328644677
O=C(OP(=O)(O)O)c1ccc(-c2ccc(C(=O)OP(=O)(O)O)cc2)cc1,biphenyl_ester_C2,PO3H2_direct,C2,C2,nonplanar,-331.11815080206,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000746.xyz,original_augmented,0.7954918782550385,1.3456517779442623
C#Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(C#C)cc6)cc5)cn4)nc3)cc2)cc1,bipyridine_C2,CCH_phph,C2,D2,nonplanar,157.78663638540607,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_003142_s1009.xyz,original_augmented,0.6873721124546799,1.7059791918297136
FC(F)(F)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(F)(F)F)cc4)cn3)nc2)cc1,bipyridine_C2,CF3_ph,C2,D2,nonplanar,167.94023186672547,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000308.xyz,original_augmented,0.8714484047815113,1.7024282308585588
O=C(O)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(C(=O)O)cc6)cc5)cn4)nc3)cc2)cc1,bipyridine_C2,COOH_phph,C2,D2,nonplanar,148.88034241152866,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000048.xyz,original_augmented,0.9742448803493683,2.258173835218611
Nc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N)cc6)cc5)cn4)nc3)cc2)cc1,bipyridine_C2,NH2_phph,C2,D2,nonplanar,138.68488109010684,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_003110_s1297.xyz,original_augmented,0.65347049433956,1.553903974561249
CS(=O)(=O)Nc1ccc(-c2ccc(NS(C)(=O)=O)cn2)nc1,bipyridine_C2,NHSO2_direct,C2,C2,nonplanar,-23.553363314473,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000335.xyz,original_augmented,1.2154970821329905,2.6959890659337304
CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cn2)nc1,bipyridine_C2,NHacetyl_direct,C2,C2,planar,45.394621123953584,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000333.xyz,original_augmented,0.30748258998369077,1.0307353583276324
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc([N+](=O)[O-])cc6)cc5)cn4)nc3)cc2)cc1,bipyridine_C2,NO2_phph,C2,D2,nonplanar,225.4627589203505,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000347.xyz,original_augmented,0.6865485845591339,1.6995398511258504
Oc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(O)cc6)cc5)cn4)nc3)cc2)cc1,bipyridine_C2,OH_phph,C2,D2,nonplanar,136.7271861805344,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000348.xyz,original_augmented,0.6855735149138926,1.0929907769237361
N#Cc1ccc(-c2ccc(C(=O)Nc3ccc(NC(=O)c4ccc(-c5ccc(C#N)cc5)cc4)cc3)cc2)cc1,bis_benzamide_C2,CN_phph,C2,C2,nonplanar,123.54165620515558,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000416.xyz,original_augmented,0.6215604726215654,1.4421398418401266
O=C(Nc1ccc(NC(=O)c2ccc(O)cc2)cc1)c1ccc(O)cc1,bis_benzamide_C2,OH_ph,C2,C2,nonplanar,26.396661626705683,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000366.xyz,original_augmented,0.7115165239934469,1.491714959008668
NS(=O)(=O)C(=O)Nc1ccc(NC(=O)S(N)(=O)=O)cc1,bis_benzamide_C2,SO2NH2_direct,C2,C2,nonplanar,61.873167789802864,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000388.xyz,original_augmented,0.6314670888516887,1.39327285647518
C#Cc1ccc(-c2ccc(C(=O)Oc3ccc(OC(=O)c4ccc(-c5ccc(C#C)cc5)cc4)cc3)cc2)cc1,bis_benzoate_C2,CCH_phph,C2,D2,nonplanar,155.8864434496581,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000428.xyz,original_augmented,0.9156939734824903,2.1673908089350795
O=Cc1ccc(-c2ccc(C(=O)Oc3ccc(OC(=O)c4ccc(-c5ccc(C=O)cc5)cc4)cc3)cc2)cc1,bis_benzoate_C2,CHO_phph,C2,D2,nonplanar,186.7675752256937,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000421.xyz,original_augmented,0.9024082736020579,2.2041017366223676
O=CC#CC#Cc1ccc2cc3cc(C#CC#CC=O)ccc3cc2c1,bis_ethynyl_anthracene_C2,CCCHO_direct,C2,C2h,planar,37.15247792125124,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000529.xyz,original_augmented,0.06365667926857815,0.27259356520277456
O=C(O)C#CC#Cc1ccc2cc3cc(C#CC#CC(=O)O)ccc3cc2c1,bis_ethynyl_anthracene_C2,CCCOOH_direct,C2,C2,planar,-27.25455480792033,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000532.xyz,original_augmented,0.10365015579242777,0.32241083980877683
O=C(O)c1ccc(-c2ccc(C#Cc3ccc4cc5cc(C#Cc6ccc(-c7ccc(C(=O)O)cc7)cc6)ccc5cc4c3)cc2)cc1,bis_ethynyl_anthracene_C2,COOH_phph,C2,D2,nonplanar,103.7184592847943,,original_augmented,,
Clc1ccc(C#Cc2ccc3cc4cc(C#Cc5ccc(Cl)cc5)ccc4cc3c2)cc1,bis_ethynyl_anthracene_C2,Cl_ph,C2,D2h,nonplanar,65.01351334985767,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000520.xyz,original_augmented,0.9998595489495796,2.1711479499182995
O=P(O)(O)C#Cc1ccc2cc3cc(C#CP(=O)(O)O)ccc3cc2c1,bis_ethynyl_anthracene_C2,PO3H2_direct,C2,C2,mixed,-216.26263004808885,,original_augmented,,
COC(=O)C#CC#Cc1ccc2cc(C#CC#CC(=O)OC)ccc2c1,bis_ethynyl_naphthalene_C2,CCCOOMe_direct,C2,C2,planar,1.641342828499277,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000608.xyz,original_augmented,0.31461532565105144,0.9853108194684204
[N-]=[N+]=NC#Cc1ccc2cc(C#CN=[N+]=[N-])ccc2c1,bis_ethynyl_naphthalene_C2,N3_direct,C2,C2,planar,19.50002999423885,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000578.xyz,original_augmented,0.302659751412109,1.0461171836973429
N#CNC#Cc1ccc2cc(C#CNC#N)ccc2c1,bis_ethynyl_naphthalene_C2,NHCN_direct,C2,C2,mixed,-21.20443680317837,,original_augmented,,
Oc1ccc(-c2ccc(C#Cc3ccc4cc(C#Cc5ccc(-c6ccc(O)cc6)cc5)ccc4c3)cc2)cc1,bis_ethynyl_naphthalene_C2,OH_phph,C2,D2,nonplanar,79.05059968826902,,original_augmented,,
O=C(O)C#Cc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C#CC(=O)O)cc3)cc2)cc1,bis_phenyl_ester_C2,CCCOOH_direct,C2,C2,nonplanar,50.9015428525394,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000651.xyz,original_augmented,0.9089366694489954,2.1783071603480977
COC(=O)C#Cc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C#CC(=O)OC)cc3)cc2)cc1,bis_phenyl_ester_C2,CCCOOMe_direct,C2,D2,nonplanar,92.87232906095146,,original_augmented,,
[N-]=[N+]=Nc1ccc(-c2ccc(C(=O)Oc3ccc(OC(=O)c4ccc(-c5ccc(N=[N+]=[N-])cc5)cc4)cc3)cc2)cc1,bis_phenyl_ester_C2,N3_ph,C2,D2,nonplanar,142.1910278344674,,original_augmented,,
N#CNc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(NC#N)cc3)cc2)cc1,bis_phenyl_ester_C2,NHCN_direct,C2,C2,nonplanar,55.45059572979029,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000663.xyz,original_augmented,0.860048598187535,2.1643807923749185
CC(=O)Nc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(NC(C)=O)cc3)cc2)cc1,bis_phenyl_ester_C2,NHacetyl_direct,C2,D2,nonplanar,76.54049539030952,,original_augmented,,
O=C(Oc1ccc(OC(=O)c2ccc(P(=O)(O)O)cc2)cc1)c1ccc(P(=O)(O)O)cc1,bis_phenyl_ester_C2,PO3H2_direct,C2,D2,nonplanar,-109.77393660489716,,original_augmented,,
NS(=O)(=O)c1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cc1,bis_phenyl_ester_C2,SO2NH2_direct,C2,C2,nonplanar,-36.23011173443499,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000647.xyz,original_augmented,1.074717273900462,2.2072238061972724
C[Si](C)(C)c1ccc(C(=O)Oc2ccc(OC(=O)c3ccc([Si](C)(C)C)cc3)cc2)cc1,bis_phenyl_ester_C2,SiMe3_direct,C2,C2,nonplanar,125.80913581880628,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000669.xyz,original_augmented,1.197603180680183,2.4896695096411565
Cc1ccc(-c2ccc(C(=O)Oc3ccc(OC(=O)c4ccc(-c5ccc(C)cc5)cc4)cc3)cc2)cc1,bis_phenyl_ester_C2,methyl_ph,C2,D2,nonplanar,161.46314789947425,,original_augmented,,
C=Cc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C=C)cc3)cc2)cc1,bis_phenyl_ester_C2,vinyl_direct,C2,C2,nonplanar,122.12796253021456,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000634.xyz,original_augmented,0.7879059289743225,2.225553871940337
Nc1ccc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5ccc(N)cc5)cc4)cc3)cc2)cc1,bis_phenylethynyl_benzene_C2,NH2_ph,C2,D2,nonplanar,70.39443397553819,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000682.xyz,original_augmented,0.7177171862164758,1.684318500817953
CC(=O)Nc1ccc(C#Cc2ccc(C#Cc3ccc(NC(C)=O)cc3)cc2)cc1,bis_phenylethynyl_benzene_C2,NHacetyl_direct,C2,D2,nonplanar,10.53024321745549,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000143.xyz,original_augmented,0.7650967559301728,2.174496624963072
C[Si](C)(C)c1ccc(C#Cc2ccc(C#Cc3ccc([Si](C)(C)C)cc3)cc2)cc1,bis_phenylethynyl_benzene_C2,SiMe3_direct,C2,D2,nonplanar,61.16487275388752,,original_augmented,,
O=C=NC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CN=C=O)cc3)s2)cc1,bis_phenylethynyl_thiophene_C2,CCNCO_direct,C2,C2,mixed,26.04613035453993,,original_augmented,,
OC#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#CO)cc3)s2)cc1,bis_phenylethynyl_thiophene_C2,CCOH_direct,C2,C2,mixed,29.95861825683972,,original_augmented,,
[N-]=[N+]=Nc1ccc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5ccc(N=[N+]=[N-])cc5)cc4)s3)cc2)cc1,bis_phenylethynyl_thiophene_C2,N3_ph,C2,C2,nonplanar,64.91654862989041,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000806.xyz,original_augmented,1.18079266086613,2.0536913319847017
Sc1ccc(C#Cc2ccc(C#Cc3ccc(S)cc3)s2)cc1,bis_phenylethynyl_thiophene_C2,SH_direct,C2,C2,mixed,27.1917062323421,,original_augmented,,
O=S(=O)(Cl)c1ccc(C#Cc2ccc(C#Cc3ccc(S(=O)(=O)Cl)cc3)s2)cc1,bis_phenylethynyl_thiophene_C2,SO2Cl_direct,C2,C2,nonplanar,99.3047718902638,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000812.xyz,original_augmented,1.1665086430936835,2.094706207271385
C#Cc1ccc(-c2ccc(S(=O)(=O)Nc3ccc(NS(=O)(=O)c4ccc(-c5ccc(C#C)cc5)cc4)cc3)cc2)cc1,bis_sulfonamide_C2,CCH_phph,C2,C2,mixed,10.433754172926989,,original_augmented,,
NC(=O)S(=O)(=O)Nc1ccc(NS(=O)(=O)C(N)=O)cc1,bis_sulfonamide_C2,CONH2_direct,C2,C2,nonplanar,123.48183796341569,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000851.xyz,original_augmented,1.2075584850664023,2.2753843070475286
COC(=O)S(=O)(=O)Nc1ccc(NS(=O)(=O)C(=O)OC)cc1,bis_sulfonamide_C2,COOMe_direct,C2,C2,mixed,131.07070780726093,,original_augmented,,
COc1ccc(S(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2)cc1,bis_sulfonamide_C2,OMe_ph,C2,C2,nonplanar,-22.31373677538771,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000853.xyz,original_augmented,1.287338071365122,2.255546834799139
O=P(Cl)(Cl)S(=O)(=O)Nc1ccc(NS(=O)(=O)P(=O)(Cl)Cl)cc1,bis_sulfonamide_C2,POCl2_direct,C2,D2,nonplanar,246.3998862111552,,original_augmented,,
OB(O)c1ccc(-c2ccc(-c3ccc(-c4ccc(B(O)O)cc4)s3)s2)cc1,bithiophene_C2,BOH2_ph,C2,C2,mixed,100.6970265058598,,original_augmented,,
FC(F)(F)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(F)(F)F)cc4)s3)s2)cc1,bithiophene_C2,CF3_ph,C2,C2,nonplanar,114.9258376668388,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000227.xyz,original_augmented,0.7289953942560424,1.3324048036285756
O=C(O)C#CC1=CC(C#CC(=O)O)=CC(C#CC(=O)O)=CC(C#CC(=O)O)=C1,cyclooctatetraene_C4,CCCOOH_direct,C4,S4,nonplanar,-95.54767944106702,,original_augmented,,
O=Cc1ccc(C2=CC(c3ccc(C=O)cc3)=CC(c3ccc(C=O)cc3)=CC(c3ccc(C=O)cc3)=C2)cc1,cyclooctatetraene_C4,CHO_ph,C4,S4,nonplanar,181.89031518134863,,original_augmented,,
COC(=O)C1=CC(C(=O)OC)=CC(C(=O)OC)=CC(C(=O)OC)=C1,cyclooctatetraene_C4,COOMe_direct,C4,S4,nonplanar,63.95193263073875,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000244.xyz,original_augmented,2.3607746904567875,4.061719967558029
N#CNC1=CC(NC#N)=CC(NC#N)=CC(NC#N)=C1,cyclooctatetraene_C4,NHCN_direct,C4,S4,nonplanar,-71.02049114848177,,original_augmented,,
N#CSC1=CC(SC#N)=CC(SC#N)=CC(SC#N)=C1,cyclooctatetraene_C4,SCN_direct,C4,S4,nonplanar,35.15633525486543,,original_augmented,,
OB(O)c1ccc(C#Cc2ccc(B(O)O)cc2)cc1,diphenylacetylene_C2,BOH2_direct,C2,C2v,planar,23.223202070972285,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_002715_s0251.xyz,original_augmented,0.4484523540007787,1.303009604733928
CC(=O)Oc1ccc(C#CC#Cc2ccc(OC(C)=O)cc2)cc1,diphenyldiacetylene_C2,Oacetyl_direct,C2,D2,nonplanar,47.49368412361192,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001199.xyz,original_augmented,0.8754554269201861,1.6550846623856872
O=S(=O)(Cl)c1ccc(-c2c(-c3ccc(S(=O)(=O)Cl)cc3)c(-c3ccc(S(=O)(=O)Cl)cc3)c(-c3ccc(S(=O)(=O)Cl)cc3)c(-c3ccc(S(=O)(=O)Cl)cc3)c2-c2ccc(S(=O)(=O)Cl)cc2)cc1,hexaphenylbenzene_H6,SO2Cl_direct,D6h,C6h,nonplanar,369.4189103508805,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001800.xyz,original_augmented,1.3603916525589124,2.1730617422058747
O=C(NB(O)O)C(=O)NB(O)O,oxamide_C2,BOH2_direct,C2,C2,nonplanar,6.700374753033438,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001293.xyz,original_augmented,0.6046410164694171,1.3142840860889673
O=Cc1ccc(-c2ccc(NC(=O)C(=O)Nc3ccc(-c4ccc(C=O)cc4)cc3)cc2)cc1,oxamide_C2,CHO_phph,C2,D2,nonplanar,122.7480953883873,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001289.xyz,original_augmented,0.7949317543382044,1.7475816971762854
COC(=O)C#Cc1ccc(C#Cc2ccc(C#CC(=O)OC)cn2)nc1,phenylethynyl_pyridine_C2,CCCOOMe_direct,C2,C2,mixed,22.80768026342292,,original_augmented,,
O=Cc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(-c5ccc(-c6ccc(C=O)cc6)cc5)cn4)nc3)cc2)cc1,phenylethynyl_pyridine_C2,CHO_phph,C2,D2,nonplanar,158.09542809703754,,original_augmented,,
COc1ccc(C2=C3C=CC(=N3)C(c3ccc(OC)cc3)=C3C=CC(=N3)C(c3ccc(OC)cc3)=C3C=CC(=N3)C(c3ccc(OC)cc3)=C3C=CC2=N3)cc1,porphyrin_C4,OMe_direct,C4,S4,nonplanar,218.56163975376364,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000464.xyz,original_augmented,3.132483552674445,6.064199210156419
O=S(=O)(Cl)c1ccc(C2=C3C=CC(=N3)C(c3ccc(S(=O)(=O)Cl)cc3)=C3C=CC(=N3)C(c3ccc(S(=O)(=O)Cl)cc3)=C3C=CC(=N3)C(c3ccc(S(=O)(=O)Cl)cc3)=C3C=CC2=N3)cc1,porphyrin_C4,SO2Cl_direct,C4,S4,nonplanar,333.88961670868605,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001561.xyz,original_augmented,1.3279444407254282,2.984639695610335
FC(F)(F)C#Cc1cnc(-c2cnc(C#CC(F)(F)F)cn2)cn1,pyrazine_phenyl_C2,CCCF3_direct,C2,C2,planar,149.43064696704727,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001673.xyz,original_augmented,0.4135485703501793,1.2612043529035808
COc1ccc(-c2cnc(-c3cnc(-c4ccc(OC)cc4)cn3)cn2)cc1,pyrazine_phenyl_C2,OMe_ph,C2,C2,nonplanar,203.83251503746465,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001662.xyz,original_augmented,0.5800261950691432,1.4694417707332572
O=P(O)(O)c1cnc(-c2cnc(P(=O)(O)O)cn2)cn1,pyrazine_phenyl_C2,PO3H2_direct,C2,C2h,nonplanar,-18.01987192251098,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001654.xyz,original_augmented,0.625817493021015,1.4545360833654588
CC(=O)c1ccc(-c2cnc(-c3cnc(-c4ccc(C(C)=O)cc4)cn3)cn2)cc1,pyrazine_phenyl_C2,acetyl_ph,C2,C2,planar,235.9636129367979,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001665.xyz,original_augmented,0.4436761013817876,1.06962794188402
C#Cc1ccc(-c2ccc(/C=C/c3ccc(-c4ccc(C#C)cc4)cc3)cc2)cc1,stilbene_C2,CCH_ph,C2,C2,nonplanar,81.96192706651576,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_000775.xyz,original_augmented,0.6737069634185665,1.3975862721028098
O=Cc1ccc(-c2ccc(-c3ccc(/C=C/c4ccc(-c5ccc(-c6ccc(C=O)cc6)cc5)cc4)cc3)cc2)cc1,stilbene_C2,CHO_phph,C2,D2,nonplanar,157.64460858773134,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000559.xyz,original_augmented,1.0137468383093684,2.1265415150815192
Cc1ccc(-c2ccc(/C=C/c3ccc(-c4ccc(C)cc4)cc3)cc2)cc1,stilbene_C2,methyl_ph,C2,C2,nonplanar,87.6443529094201,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_002232_s0631.xyz,original_augmented,0.7044878321761661,1.3693744093160574
N#COC#CC(C#COC#N)(C#COC#N)C#COC#N,tetra_ethynyl_methane_C4,OCN_direct,S4,S4,nonplanar,1.7033258078795066,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001818.xyz,original_augmented,2.017229246599256,2.662700072409885
COC#CC(C#COC)(C#COC)C#COC,tetra_ethynyl_methane_C4,OMe_direct,S4,S4,nonplanar,3.0699869694157806,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000634.xyz,original_augmented,1.9657487406838905,2.8494037044400513
OB(O)c1c(F)c(F)c(B(O)O)c(F)c1F,tetrafluorobenzene_C4,BOH2_direct,C2,C2,planar,18.19543913092223,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001228_s1907.xyz,original_augmented,0.4075541388046471,0.8636117235147655
[N-]=[N+]=Nc1ccc(-c2c(F)c(F)c(-c3ccc(N=[N+]=[N-])cc3)c(F)c2F)cc1,tetrafluorobenzene_C4,N3_ph,C2,C2,nonplanar,56.00119717293801,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001895.xyz,original_augmented,0.9375169895884871,1.726072461222792
O=S(=O)(O)c1c(F)c(F)c(S(=O)(=O)O)c(F)c1F,tetrafluorobenzene_C4,SO3H_direct,C2,C2,nonplanar,-172.81096164132927,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000654.xyz,original_augmented,0.5655495731507822,1.3744105525672392
FC(F)(F)c1ccc([Si](c2ccc(C(F)(F)F)cc2)(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)cc1,tetraphenyl_silane_C4,CF3_direct,S4,S4,nonplanar,241.5344083827472,,original_augmented,,
O=C(Cl)c1ccc([Si](c2ccc(C(=O)Cl)cc2)(c2ccc(C(=O)Cl)cc2)c2ccc(C(=O)Cl)cc2)cc1,tetraphenyl_silane_C4,COCl_direct,S4,S4,nonplanar,241.05560144929103,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001943.xyz,original_augmented,2.655144627234245,6.030525606178029
[N-]=[N+]=Nc1ccc([Si](c2ccc(N=[N+]=[N-])cc2)(c2ccc(N=[N+]=[N-])cc2)c2ccc(N=[N+]=[N-])cc2)cc1,tetraphenyl_silane_C4,N3_direct,S4,S4,nonplanar,110.93591598784413,,original_augmented,,
O=C=Nc1ccc([Si](c2ccc(N=C=O)cc2)(c2ccc(N=C=O)cc2)c2ccc(N=C=O)cc2)cc1,tetraphenyl_silane_C4,NCO_direct,S4,S4,nonplanar,114.31298901775048,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001931.xyz,original_augmented,2.5252928263331422,4.98420295299098
O=COc1ccc([Si](c2ccc(OC=O)cc2)(c2ccc(OC=O)cc2)c2ccc(OC=O)cc2)cc1,tetraphenyl_silane_C4,OCHO_direct,S4,S4,nonplanar,172.9979548326624,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/mol_001957.xyz,original_augmented,2.633103350279111,5.3923156730974
OC#Cc1ccc(C(c2ccc(C#CO)cc2)(c2ccc(C#CO)cc2)c2ccc(C#CO)cc2)cc1,tetraphenylmethane_C4,CCOH_direct,S4,S4,nonplanar,141.65237629161925,,original_augmented,,
[N-]=[N+]=Nc1ccc(C(c2ccc(N=[N+]=[N-])cc2)(c2ccc(N=[N+]=[N-])cc2)c2ccc(N=[N+]=[N-])cc2)cc1,tetraphenylmethane_C4,N3_direct,S4,S4,nonplanar,122.54874438448638,,original_augmented,,
Nc1ccc(C(c2ccc(N)cc2)(c2ccc(N)cc2)c2ccc(N)cc2)cc1,tetraphenylmethane_C4,NH2_direct,S4,D2d,nonplanar,111.9073935112678,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000740.xyz,original_augmented,2.33242365001061,4.293441336678319
O=CNc1ccc(C(c2ccc(NC=O)cc2)(c2ccc(NC=O)cc2)c2ccc(NC=O)cc2)cc1,tetraphenylmethane_C4,NHCHO_direct,S4,S4,nonplanar,69.43212315670235,,original_augmented,,
O=P(Cl)(Cl)c1ccc(C(c2ccc(P(=O)(Cl)Cl)cc2)(c2ccc(P(=O)(Cl)Cl)cc2)c2ccc(P(=O)(Cl)Cl)cc2)cc1,tetraphenylmethane_C4,POCl2_direct,S4,S4,nonplanar,284.2352940247124,/home/tianyajun/MARL_for_COFs/cof_symmetry_pipeline/output/xyz/aug_000755.xyz,original_augmented,2.563534566134286,5.0363978906606865
